cubic,7,7,204,0.665,0.355,1448,1500,536,1448,2298,27,26745875973,26745810062,18567178,542950,18567176,40,NaN,49556,59.6,2.49,18567131,48132,14480,64088,NaN,0,
cubic,7,7,204,0.674,0.46,1448,1500,536,1448,2298,27,26893725189,26893659278,18669809,545859,18669807,39.5,NaN,50028,72.7,1.08,18669762,48592,14480,64088,NaN,0,
cubic,7,7,204,0.422,0.092,1448,1500,536,1448,2298,27,27024666117,27024666118,18760698,548404,18760696,63.1,4,50484,70.3,3.49,18760697,49036,14480,64088,NaN,0,
cubic,7,7,204,0.756,0.476,1448,1500,536,1448,2298,27,27196108293,27196108294,18879703,551833,18879701,35.2,NaN,50940,56.9,2.3,18879702,49476,14480,64088,NaN,0,
cubic,7,7,204,0.646,0.26,1448,1500,536,1448,2298,27,27366370821,27366370822,18997888,555170,18997886,41.2,4,51400,44.6,3.01,18997887,49936,14480,64088,NaN,0,
cubic,7,7,204,0.629,0.563,1448,1500,536,1448,2298,27,27536764421,27536763670,19116168,558617,19116166,42.3,NaN,51856,71.2,1.18,19116166,50392,14480,64088,NaN,0,
cubic,7,7,204,0.474,0.24,1448,1500,536,1448,2298,27,27727867397,27727799982,19248828,562398,19248826,56.2,NaN,52312,91.8,4.02,19248780,50836,14480,64088,NaN,0,
cubic,7,7,204,0.375,0.149,1448,1500,536,1448,2298,27,27914120709,27914120710,19378129,566204,19378127,71,8,52748,85.1,4.18,19378128,51268,14480,64088,NaN,0,
cubic,7,7,204,0.408,0.16,1448,1500,536,1448,2298,27,28083596805,28083530142,19495770,569526,19495768,65.2,NaN,53216,51.6,4.04,19495722,51728,14480,64088,NaN,0,
cubic,7,7,204,0.499,0.114,1448,1500,536,1448,2298,27,28287938053,28287937302,19637625,573650,19637623,53.3,NaN,53684,59.5,2.1,19637623,52184,14480,64088,NaN,0,
cubic,7,7,204,0.403,0.1,1448,1500,536,1448,2298,27,28439064069,28439064070,19742527,576668,19742525,66.1,4,54148,46,4.1,19742526,52640,14480,64088,NaN,0,
cubic,7,7,204,0.334,0.144,1448,1500,536,1448,2298,27,28564893189,28564827278,19829871,579122,19829869,79.7,NaN,54600,105,3.18,19829824,53088,14480,64088,NaN,0,
cubic,7,7,204,0.481,0.258,1448,1500,536,1448,2298,27,28786929157,28786863246,19983998,583479,19983996,55.3,NaN,55060,84.1,1.25,19983951,53528,14480,64088,NaN,0,
cubic,7,7,204,0.79,0.412,1448,1500,536,1448,2298,27,28946050565,28945983902,20094449,586665,20094447,33.7,NaN,55508,51.2,3.88,20094401,53968,14480,64088,NaN,0,
cubic,7,7,204,0.259,0.068,1448,1500,536,1448,2298,27,29126405637,29126404886,20219645,590192,20219643,103,NaN,55972,65.4,4.42,20219643,54424,14480,64088,NaN,0,
cubic,7,7,204,0.584,0.276,1448,1500,536,1448,2298,27,29288279557,29288278806,20332013,593347,20332011,45.6,NaN,56424,70.6,3.37,20332011,54872,14480,64088,NaN,0,
cubic,7,7,204,0.433,0.323,1448,1500,536,1448,2298,27,29445303813,29445303814,20441026,596580,20441024,61.5,4,56876,73.6,4,20441025,55304,14480,64088,NaN,0,
cubic,7,7,204,0.38,0.218,1448,1500,536,1448,2298,27,29610847749,29610781838,20555949,600011,20555947,70.1,NaN,57336,59.4,4.24,20555902,55760,14480,64088,NaN,0,
cubic,7,7,204,0.35,0.154,1448,1500,536,1448,2298,27,29801819653,29801752990,20688519,603815,20688517,76.1,NaN,57784,110,3.18,20688471,56200,14480,64088,NaN,0,
cubic,7,7,204,0.496,0.132,1448,1500,536,1448,2298,27,29948096005,29948030094,20790058,606747,20790056,53.7,NaN,58244,58.3,NaN,20790011,56648,14480,64088,NaN,0,
cubic,7,7,204,0.323,0.155,1448,1500,536,1448,2298,27,30135660037,30135660038,20920247,610392,20920245,82.4,4,58716,66.2,4.45,20920246,57108,14480,64088,NaN,0,
cubic,7,7,204,0.887,0.315,1448,1500,536,1448,2298,27,30297402885,30297336974,21032530,613625,21032528,30,NaN,59172,35.1,1.23,21032483,57548,14480,64088,NaN,0,
cubic,7,7,204,0.569,0.352,1448,1500,536,1448,2298,27,30458752517,30458686606,21144533,616841,21144531,46.8,NaN,59628,81.6,3.2,21144486,57984,14480,64088,NaN,0,
